ID,lsoa01cd,lsoa01nm,mh_crude_tot,mh_tot
4309,E01004309,Tower Hamlets 015D,530,0.8556682
4310,E01004310,Tower Hamlets 015E,404,0.1683279
4311,E01004311,Tower Hamlets 006A,534,0.8774885
4312,E01004312,Tower Hamlets 009A,454,0.441082
4313,E01004313,Tower Hamlets 009B,204,-0.9226884
4314,E01004314,Tower Hamlets 006B,306,-0.3662701
4315,E01004315,Tower Hamlets 006C,377,0.0210407
4316,E01004316,Tower Hamlets 009C,319,-0.295354
4317,E01004317,Tower Hamlets 009D,261,-0.6117488
4318,E01004318,Tower Hamlets 006D,537,0.8938538
4319,E01004319,Tower Hamlets 021A,280,-0.5081022
4320,E01004320,Tower Hamlets 021B,71,-1.648214
4321,E01004321,Tower Hamlets 021C,389,0.08650168
4322,E01004322,Tower Hamlets 017A,537,0.8938538
4323,E01004323,Tower Hamlets 017B,336,-0.2026176
4324,E01004324,Tower Hamlets 017C,378,0.02649578
4325,E01004325,Tower Hamlets 021D,109,-1.440921
4326,E01004326,Tower Hamlets 017D,295,-0.426276
4327,E01004327,Waltham Forest 028A,540,0.910219
4328,E01004328,Waltham Forest 028B,364,-0.04987536
4329,E01004329,Waltham Forest 028C,375,0.01013054
4330,E01004330,Waltham Forest 028D,322,-0.2789888
4331,E01004331,Waltham Forest 028E,448,0.4083515
4332,E01004332,Waltham Forest 028F,466,0.506543
4333,E01004333,Waltham Forest 024A,439,0.3592558
4334,E01004334,Waltham Forest 024B,708,1.826673
4335,E01004335,Waltham Forest 027A,514,0.7683869
4336,E01004336,Waltham Forest 026A,336,-0.2026176
4337,E01004337,Waltham Forest 027B,417,0.239244
4338,E01004338,Waltham Forest 027C,242,-0.7153953
4339,E01004339,Waltham Forest 027D,291,-0.4480963
4340,E01004340,Waltham Forest 027E,633,1.417542
4341,E01004341,Waltham Forest 027F,591,1.188428
4342,E01004342,Waltham Forest 011A,552,0.97568
4343,E01004343,Waltham Forest 008A,351,-0.1207914
4344,E01004344,Waltham Forest 008B,244,-0.7044852
4345,E01004345,Waltham Forest 010A,342,-0.1698872
4346,E01004346,Waltham Forest 011B,292,-0.4426412
4347,E01004347,Waltham Forest 011C,283,-0.491737
4348,E01004348,Waltham Forest 010B,259,-0.6226589
4349,E01004349,Waltham Forest 001A,495,0.6647403
4350,E01004350,Waltham Forest 001B,844,2.568564
4351,E01004351,Waltham Forest 001C,445,0.3919863
4352,E01004352,Waltham Forest 002A,728,1.935774
4353,E01004353,Waltham Forest 002B,683,1.690296
4354,E01004354,Waltham Forest 002C,446,0.3974413
4355,E01004355,Waltham Forest 004A,420,0.2556092
4356,E01004356,Waltham Forest 001D,333,-0.2189829
4357,E01004357,Waltham Forest 001E,364,-0.04987536
4358,E01004358,Waltham Forest 002D,464,0.4956328
4359,E01004359,Waltham Forest 002E,321,-0.2844439
4360,E01004360,Waltham Forest 004B,410,0.2010584
4361,E01004361,Waltham Forest 005A,267,-0.5790183
4362,E01004362,Waltham Forest 021A,415,0.2283338
4363,E01004363,Waltham Forest 019A,380,0.03740595
4364,E01004364,Waltham Forest 019B,413,0.2174236
4365,E01004365,Waltham Forest 020A,219,-0.8408622
4366,E01004366,Waltham Forest 019C,586,1.161153
4367,E01004367,Waltham Forest 019D,537,0.8938538
4368,E01004368,Waltham Forest 019E,411,0.2065135
4369,E01004369,Waltham Forest 023A,265,-0.5899285
4370,E01004370,Waltham Forest 023B,243,-0.7099403
4371,E01004371,Waltham Forest 025A,243,-0.7099403
4372,E01004372,Waltham Forest 023C,248,-0.6826648
4373,E01004373,Waltham Forest 025B,351,-0.1207914
4374,E01004374,Waltham Forest 025C,313,-0.3280845
4375,E01004375,Waltham Forest 025D,291,-0.4480963
4376,E01004376,Waltham Forest 025E,267,-0.5790183
4377,E01004377,Waltham Forest 010C,309,-0.3499049
4378,E01004378,Waltham Forest 010D,473,0.5447285
4379,E01004379,Waltham Forest 007A,241,-0.7208504
4380,E01004380,Waltham Forest 007B,398,0.1355974
4381,E01004381,Waltham Forest 007C,256,-0.6390242
4382,E01004382,Waltham Forest 008C,538,0.8993089
4383,E01004383,Waltham Forest 007D,509,0.7411115
4384,E01004384,Waltham Forest 003A,739,1.99578
4385,E01004385,Waltham Forest 003B,765,2.137612
4386,E01004386,Waltham Forest 003C,337,-0.1971626
4387,E01004387,Waltham Forest 007E,239,-0.7317606
4388,E01004388,Waltham Forest 007F,899,2.868593
4389,E01004389,Waltham Forest 003D,655,1.537553
4390,E01004390,Waltham Forest 003E,565,1.046596
4391,E01004391,Waltham Forest 014A,342,-0.1698872
4392,E01004392,Waltham Forest 017A,307,-0.360815
4393,E01004393,Waltham Forest 014B,471,0.5338184
4394,E01004394,Waltham Forest 017B,522,0.8120276
4395,E01004395,Waltham Forest 018A,306,-0.3662701
4396,E01004396,Waltham Forest 012A,276,-0.5299226
4397,E01004397,Waltham Forest 017C,326,-0.2571685
4398,E01004398,Waltham Forest 009A,504,0.7138361
4399,E01004399,Waltham Forest 009B,484,0.6047344
4400,E01004400,Waltham Forest 009C,360,-0.07169569
4401,E01004401,Waltham Forest 014C,399,0.1410525
4402,E01004402,Waltham Forest 009D,385,0.06468136
4403,E01004403,Waltham Forest 009E,409,0.1956033
4404,E01004404,Waltham Forest 014D,427,0.2937948
4405,E01004405,Waltham Forest 020B,546,0.9429495
4406,E01004406,Waltham Forest 016A,329,-0.2408032
4407,E01004407,Waltham Forest 013A,598,1.226614
4408,E01004408,Waltham Forest 016B,427,0.2937948
4409,E01004409,Waltham Forest 016C,785,2.246714
4410,E01004410,Waltham Forest 013B,1103,3.98143
4411,E01004411,Waltham Forest 016D,338,-0.1917075
4412,E01004412,Waltham Forest 015A,333,-0.2189829
4413,E01004413,Waltham Forest 004C,1174,4.368741
4414,E01004414,Waltham Forest 005B,394,0.1137771
4415,E01004415,Waltham Forest 004D,793,2.290355
4416,E01004416,Waltham Forest 004E,421,0.2610643
4417,E01004417,Waltham Forest 005C,754,2.077607
4418,E01004418,Waltham Forest 008D,284,-0.4862819
4419,E01004419,Waltham Forest 008E,348,-0.1371567
4420,E01004420,Waltham Forest 020C,607,1.27571
4421,E01004421,Waltham Forest 018B,265,-0.5899285
4422,E01004422,Waltham Forest 022A,471,0.5338184
4423,E01004423,Waltham Forest 020D,786,2.252169
4424,E01004424,Waltham Forest 022B,578,1.117512
4425,E01004425,Waltham Forest 022C,327,-0.2517134
4426,E01004426,Waltham Forest 022D,360,-0.07169569
4427,E01004427,Waltham Forest 022E,248,-0.6826648
4428,E01004428,Waltham Forest 026B,627,1.384811
4429,E01004429,Waltham Forest 026C,389,0.08650168
4430,E01004430,Waltham Forest 026D,362,-0.06078552
4431,E01004431,Waltham Forest 020E,324,-0.2680786
4432,E01004432,Waltham Forest 023D,296,-0.4208209
4433,E01004433,Waltham Forest 020F,498,0.6811056
4434,E01004434,Waltham Forest 026E,350,-0.1262465
4435,E01004435,Waltham Forest 023E,655,1.537553
4436,E01004436,Waltham Forest 021B,796,2.30672
4437,E01004437,Waltham Forest 021C,631,1.406631
4438,E01004438,Waltham Forest 024C,540,0.910219
4439,E01004439,Waltham Forest 021D,579,1.122967
4440,E01004440,Waltham Forest 024D,388,0.0810466
4441,E01004441,Waltham Forest 024E,258,-0.628114
4442,E01004442,Waltham Forest 021E,367,-0.03351011
4443,E01004443,Waltham Forest 016E,319,-0.295354
4444,E01004444,Waltham Forest 017D,397,0.1301423
4445,E01004445,Waltham Forest 018C,307,-0.360815
4446,E01004446,Waltham Forest 017E,298,-0.4099108
4447,E01004447,Waltham Forest 016F,307,-0.360815
4448,E01004448,Waltham Forest 018D,344,-0.158977
4449,E01004449,Waltham Forest 018E,722,1.903044
4450,E01004450,Waltham Forest 006A,267,-0.5790183
4451,E01004451,Waltham Forest 005D,309,-0.3499049
4452,E01004452,Waltham Forest 005E,547,0.9484046
4453,E01004453,Waltham Forest 006B,348,-0.1371567
4454,E01004454,Waltham Forest 006C,582,1.139332
4455,E01004455,Waltham Forest 006D,476,0.5610938
4456,E01004456,Waltham Forest 006E,462,0.4847227
4457,E01004457,Waltham Forest 012B,356,-0.09351601
4458,E01004458,Waltham Forest 012C,347,-0.1426117
4459,E01004459,Waltham Forest 012D,391,0.09741185
4460,E01004460,Waltham Forest 011D,956,3.179533
4461,E01004461,Waltham Forest 014E,339,-0.1862524
4462,E01004462,Waltham Forest 011E,432,0.3210702
4463,E01004463,Waltham Forest 012E,260,-0.6172039
4464,E01004464,Waltham Forest 013C,523,0.8174826
4465,E01004465,Waltham Forest 015B,399,0.1410525
4466,E01004466,Waltham Forest 015C,434,0.3319804
4467,E01004467,Waltham Forest 015D,558,1.00841
4468,E01004468,Waltham Forest 015E,368,-0.02805503
4469,E01004469,Waltham Forest 013D,531,0.8611233
4470,E01004470,Waltham Forest 013E,930,3.037701
4471,E01004471,Waltham Forest 013F,515,0.773842
4472,E01004472,Wandsworth 021A,139,-1.277269
4473,E01004473,Wandsworth 026A,341,-0.1753422
4474,E01004474,Wandsworth 021B,170,-1.108161
4475,E01004475,Wandsworth 026B,216,-0.8572275
4476,E01004476,Wandsworth 021C,222,-0.824497
4477,E01004477,Wandsworth 017A,167,-1.124526
4478,E01004478,Wandsworth 017B,124,-1.359095
4479,E01004479,Wandsworth 017C,268,-0.5735632
4480,E01004480,Wandsworth 026C,118,-1.391825
4481,E01004481,Wandsworth 029A,260,-0.6172039
4482,E01004482,Wandsworth 030A,204,-0.9226884
4483,E01004483,Wandsworth 026D,349,-0.1317016
4484,E01004484,Wandsworth 026E,272,-0.5517429
4485,E01004485,Wandsworth 030B,248,-0.6826648
4486,E01004486,Wandsworth 026F,286,-0.4753717
4487,E01004487,Wandsworth 030C,372,-0.006234706
4488,E01004488,Wandsworth 029B,321,-0.2844439
4489,E01004489,Wandsworth 030D,325,-0.2626235
4490,E01004490,Wandsworth 031A,174,-1.086341
4491,E01004491,Wandsworth 031B,173,-1.091796
4492,E01004492,Wandsworth 031C,260,-0.6172039
4493,E01004493,Wandsworth 019A,630,1.401176
4494,E01004494,Wandsworth 018A,430,0.31016
4495,E01004495,Wandsworth 024A,225,-0.8081317
4496,E01004496,Wandsworth 024B,204,-0.9226884
4497,E01004497,Wandsworth 024C,247,-0.6881199
4498,E01004498,Wandsworth 031D,215,-0.8626825
4499,E01004499,Wandsworth 020A,232,-0.7699461
4500,E01004500,Wandsworth 014A,385,0.06468136
4501,E01004501,Wandsworth 014B,389,0.08650168
4502,E01004502,Wandsworth 020B,154,-1.195443
4503,E01004503,Wandsworth 014C,510,0.7465666
4504,E01004504,Wandsworth 020C,160,-1.162712
4505,E01004505,Wandsworth 014D,197,-0.960874
4506,E01004506,Wandsworth 011A,236,-0.7481258
4507,E01004507,Wandsworth 014E,208,-0.9008681
4508,E01004508,Wandsworth 012A,186,-1.02088
4509,E01004509,Wandsworth 010A,218,-0.8463173
4510,E01004510,Wandsworth 012B,276,-0.5299226
4511,E01004511,Wandsworth 010B,138,-1.282724
4512,E01004512,Wandsworth 019B,284,-0.4862819
4513,E01004513,Wandsworth 018B,274,-0.5408327
4514,E01004514,Wandsworth 012C,158,-1.173622
4515,E01004515,Wandsworth 012D,397,0.1301423
4516,E01004516,Wandsworth 036A,217,-0.8517724
4517,E01004517,Wandsworth 037A,257,-0.6335691
4518,E01004518,Wandsworth 036B,221,-0.829952
4519,E01004519,Wandsworth 036C,287,-0.4699167
4520,E01004520,Wandsworth 036D,250,-0.6717547
4521,E01004521,Wandsworth 037B,256,-0.6390242
4522,E01004522,Wandsworth 037C,210,-0.8899579
4523,E01004523,Wandsworth 036E,444,0.3865312
4524,E01004524,Wandsworth 037D,798,2.31763
4525,E01004525,Wandsworth 035A,151,-1.211808
4526,E01004526,Wandsworth 035B,537,0.8938538
4527,E01004527,Wandsworth 035C,150,-1.217263
4528,E01004528,Wandsworth 035D,477,0.5665489
4529,E01004529,Wandsworth 035E,212,-0.8790478
4530,E01004530,Wandsworth 035F,260,-0.6172039
4531,E01004531,Wandsworth 033A,314,-0.3226294
4532,E01004532,Wandsworth 032A,261,-0.6117488
4533,E01004533,Wandsworth 033B,373,-0.000779625
4534,E01004534,Wandsworth 008A,224,-0.8135868
4535,E01004535,Wandsworth 007A,251,-0.6662996
4536,E01004536,Wandsworth 008B,385,0.06468136
4537,E01004537,Wandsworth 007B,401,0.1519627
4538,E01004538,Wandsworth 007C,340,-0.1807973
4539,E01004539,Wandsworth 003A,365,-0.04442028
4540,E01004540,Wandsworth 003B,415,0.2283338
4541,E01004541,Wandsworth 007D,658,1.553919
4542,E01004542,Wandsworth 021D,154,-1.195443
4543,E01004543,Wandsworth 027A,197,-0.960874
4544,E01004544,Wandsworth 021E,181,-1.048155
4545,E01004545,Wandsworth 027B,186,-1.02088
4546,E01004546,Wandsworth 027C,207,-0.9063232
4547,E01004547,Wandsworth 029C,487,0.6210997
4548,E01004548,Wandsworth 029D,288,-0.4644616
4549,E01004549,Wandsworth 027D,569,1.068416
4550,E01004550,Wandsworth 017D,701,1.788487
4551,E01004551,Wandsworth 012E,305,-0.3717252
4552,E01004552,Wandsworth 008C,148,-1.228173
4553,E01004553,Wandsworth 015A,195,-0.9717842
4554,E01004554,Wandsworth 009A,106,-1.457286
4555,E01004555,Wandsworth 017E,169,-1.113616
4556,E01004556,Wandsworth 009B,102,-1.479107
4557,E01004557,Wandsworth 015B,205,-0.9172334
4558,E01004558,Wandsworth 015C,216,-0.8572275
4559,E01004559,Wandsworth 015D,131,-1.320909
4560,E01004560,Wandsworth 001A,236,-0.7481258
4561,E01004561,Wandsworth 002A,296,-0.4208209
4562,E01004562,Wandsworth 002B,418,0.2446991
4563,E01004563,Wandsworth 002C,280,-0.5081022
4564,E01004564,Wandsworth 002D,273,-0.5462878
4565,E01004565,Wandsworth 005A,245,-0.6990301
4566,E01004566,Wandsworth 001B,332,-0.224438
4567,E01004567,Wandsworth 002E,386,0.07013644
4568,E01004568,Wandsworth 013A,338,-0.1917075
4569,E01004569,Wandsworth 023A,403,0.1628728
4570,E01004570,Wandsworth 023B,671,1.624835
4571,E01004571,Wandsworth 023C,586,1.161153
4572,E01004572,Wandsworth 016A,375,0.01013054
4573,E01004573,Wandsworth 023D,479,0.577459
4574,E01004574,Wandsworth 013B,412,0.2119686
4575,E01004575,Wandsworth 013C,925,3.010425
4576,E01004576,Wandsworth 013D,605,1.264799
4577,E01004577,Wandsworth 003C,683,1.690296
4578,E01004578,Wandsworth 004A,133,-1.309999
4579,E01004579,Wandsworth 004B,326,-0.2571685
4580,E01004580,Wandsworth 004C,420,0.2556092
4581,E01004581,Wandsworth 004D,252,-0.6608445
4582,E01004582,Wandsworth 001C,158,-1.173622
4583,E01004583,Wandsworth 001D,438,0.3538007
4584,E01004584,Wandsworth 003D,525,0.8283928
4585,E01004585,Wandsworth 008D,210,-0.8899579
4586,E01004586,Wandsworth 009C,248,-0.6826648
4587,E01004587,Wandsworth 009D,147,-1.233628
4588,E01004588,Wandsworth 008E,184,-1.03179
4589,E01004589,Wandsworth 009E,151,-1.211808
4590,E01004590,Wandsworth 005B,395,0.1192322
4591,E01004591,Wandsworth 005C,424,0.2774295
4592,E01004592,Wandsworth 005D,416,0.2337889
4593,E01004593,Wandsworth 025A,180,-1.05361
4594,E01004594,Wandsworth 020D,86,-1.566388
4595,E01004595,Wandsworth 025B,155,-1.189987
4596,E01004596,Wandsworth 020E,134,-1.304544
4597,E01004597,Wandsworth 025C,233,-0.7644911
4598,E01004598,Wandsworth 025D,138,-1.282724
4599,E01004599,Wandsworth 025E,97,-1.506382
4600,E01004600,Wandsworth 018C,291,-0.4480963
4601,E01004601,Wandsworth 018D,244,-0.7044852
4602,E01004602,Wandsworth 010C,151,-1.211808
4603,E01004603,Wandsworth 010D,118,-1.391825
4604,E01004604,Wandsworth 006A,139,-1.277269
4605,E01004605,Wandsworth 006B,339,-0.1862524
4606,E01004606,Wandsworth 006C,181,-1.048155
4607,E01004607,Wandsworth 006D,168,-1.119071
4608,E01004608,Wandsworth 006E,381,0.04286103
4609,E01004609,Wandsworth 010E,210,-0.8899579
4610,E01004610,Wandsworth 033C,190,-0.9990596
4611,E01004611,Wandsworth 032B,169,-1.113616
4612,E01004612,Wandsworth 032C,192,-0.9881494
4613,E01004613,Wandsworth 033D,328,-0.2462583
4614,E01004614,Wandsworth 034A,369,-0.02259995
4615,E01004615,Wandsworth 034B,456,0.4519922
4616,E01004616,Wandsworth 034C,204,-0.9226884
4617,E01004617,Wandsworth 034D,300,-0.3990006
4618,E01004618,Wandsworth 032D,164,-1.140892
4619,E01004619,Wandsworth 015E,130,-1.326364
4620,E01004620,Wandsworth 019C,192,-0.9881494
4621,E01004621,Wandsworth 019D,326,-0.2571685
4622,E01004622,Wandsworth 024D,192,-0.9881494
4623,E01004623,Wandsworth 019E,221,-0.829952
4624,E01004624,Wandsworth 024E,269,-0.5681081
4625,E01004625,Wandsworth 027E,119,-1.38637
4626,E01004626,Wandsworth 027F,948,3.135892
4627,E01004627,Wandsworth 019F,230,-0.7808563
4628,E01004628,Wandsworth 022A,286,-0.4753717
4629,E01004629,Wandsworth 020F,211,-0.8845029
4630,E01004630,Wandsworth 022B,374,0.004675457
4631,E01004631,Wandsworth 022C,658,1.553919
4632,E01004632,Wandsworth 028A,171,-1.102706
4633,E01004633,Wandsworth 022D,280,-0.5081022
4634,E01004634,Wandsworth 028B,445,0.3919863
4635,E01004635,Wandsworth 028C,196,-0.9663291
4636,E01004636,Wandsworth 028D,241,-0.7208504
4637,E01004637,Wandsworth 028E,242,-0.7153953
4638,E01004638,Wandsworth 011B,173,-1.091796
4639,E01004639,Wandsworth 011C,280,-0.5081022
4640,E01004640,Wandsworth 011D,287,-0.4699167
4641,E01004641,Wandsworth 011E,527,0.839303
4642,E01004642,Wandsworth 016B,393,0.108322
4643,E01004643,Wandsworth 016C,579,1.122967
4644,E01004644,Wandsworth 016D,554,0.9865902
4645,E01004645,Wandsworth 016E,1088,3.899604
4646,E01004646,Westminster 002A,301,-0.3935455
4647,E01004647,Westminster 001A,378,0.02649578
4648,E01004648,Westminster 002B,230,-0.7808563
4649,E01004649,Westminster 001B,146,-1.239083
4650,E01004650,Westminster 002C,154,-1.195443
4651,E01004651,Westminster 003A,528,0.844758
4652,E01004652,Westminster 017A,252,-0.6608445
4653,E01004653,Westminster 014A,299,-0.4044557
4654,E01004654,Westminster 014B,259,-0.6226589
4655,E01004655,Westminster 014C,363,-0.05533044
4656,E01004656,Westminster 014D,513,0.7629318
4657,E01004657,Westminster 012A,139,-1.277269
4658,E01004658,Westminster 012B,185,-1.026335
4659,E01004659,Westminster 008A,149,-1.222718
4660,E01004660,Westminster 008B,149,-1.222718
4661,E01004661,Westminster 012C,388,0.0810466
4662,E01004662,Westminster 012D,181,-1.048155
4663,E01004663,Westminster 012E,232,-0.7699461
4664,E01004664,Westminster 023A,270,-0.562653
4665,E01004665,Westminster 024A,650,1.510278
4666,E01004666,Westminster 023B,539,0.9047639
4667,E01004667,Westminster 023C,398,0.1355974
4668,E01004668,Westminster 023D,344,-0.158977
4669,E01004669,Westminster 024B,534,0.8774885
4670,E01004670,Westminster 009A,605,1.264799
4671,E01004671,Westminster 009B,513,0.7629318
4672,E01004672,Westminster 009C,737,1.98487
4673,E01004673,Westminster 009D,691,1.733936
4674,E01004674,Westminster 005A,564,1.041141
4675,E01004675,Westminster 005B,722,1.903044
4676,E01004676,Westminster 006A,331,-0.2298931
4677,E01004677,Westminster 005C,403,0.1628728
4678,E01004678,Westminster 005D,330,-0.2353481
4679,E01004679,Westminster 005E,558,1.00841
4680,E01004680,Westminster 015A,217,-0.8517724
4681,E01004681,Westminster 016A,139,-1.277269
4682,E01004682,Westminster 016B,178,-1.064521
4683,E01004683,Westminster 015B,100,-1.490017
4684,E01004684,Westminster 015C,189,-1.004515
4685,E01004685,Westminster 015D,334,-0.2135278
4686,E01004686,Westminster 015E,218,-0.8463173
4687,E01004687,Westminster 019A,101,-1.484562
4688,E01004688,Westminster 019B,53,-1.746406
4689,E01004689,Westminster 019C,134,-1.304544
4690,E01004690,Westminster 019D,84,-1.577298
4691,E01004691,Westminster 019E,151,-1.211808
4692,E01004692,Westminster 019F,132,-1.315454
4693,E01004693,Westminster 017B,133,-1.309999
4694,E01004694,Westminster 016C,372,-0.006234706
4695,E01004695,Westminster 017C,200,-0.9445088
4696,E01004696,Westminster 017D,498,0.6811056
4697,E01004697,Westminster 016D,270,-0.562653
4698,E01004698,Westminster 017E,449,0.4138066
4699,E01004699,Westminster 017F,314,-0.3226294
4700,E01004700,Westminster 016E,243,-0.7099403
4701,E01004701,Westminster 007A,328,-0.2462583
4702,E01004702,Westminster 009E,496,0.6701954
4703,E01004703,Westminster 007B,192,-0.9881494
4704,E01004704,Westminster 007C,401,0.1519627
4705,E01004705,Westminster 007D,166,-1.129982
4706,E01004706,Westminster 006B,235,-0.7535809
4707,E01004707,Westminster 006C,139,-1.277269
4708,E01004708,Westminster 006D,524,0.8229377
4709,E01004709,Westminster 007E,298,-0.4099108
4710,E01004710,Westminster 002D,765,2.137612
4711,E01004711,Westminster 002E,504,0.7138361
4712,E01004712,Westminster 008C,140,-1.271814
4713,E01004713,Westminster 011A,194,-0.9772393
4714,E01004714,Westminster 011B,112,-1.424556
4715,E01004715,Westminster 013A,434,0.3319804
4716,E01004716,Westminster 011C,169,-1.113616
